trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,ob_zone_high,ob_zone_low,ob_confirmed_at,balance_post,dd_pct
546,2025-06-23 11:37:00,2025-06-23 14:45:00,short,42257.9,42334.4,42073.65,42073.65,tp,182.25,166.37,2.382,14057.54,london,42299.4,42259.9,2025-06-23 11:35:00,14057.539999999979,0.0
548,2025-06-23 14:48:00,2025-06-23 15:42:00,long,42095.4,42050.9,42199.65,42199.65,tp,102.25,161.5,2.298,14219.04,london,42093.4,42085.9,2025-06-23 09:45:00,14219.039999999979,0.0
549,2025-06-23 15:45:00,2025-06-23 16:25:00,short,42193.9,42240.9,42083.4,42242.9,sl,-51.0,-77.15,-1.085,14141.9,london,42205.9,42195.9,2025-06-23 14:15:00,14141.88999999998,0.54258234029864
551,2025-06-23 18:30:00,2025-06-23 18:55:00,long,42275.6,42209.6,42433.6,42207.6,sl,-70.0,-74.99,-1.061,14066.9,london,42273.6,42244.6,2025-06-23 18:20:00,14066.89999999998,1.0699737816336379
550,2025-06-23 17:56:00,2025-06-23 19:02:00,long,42267.2,42195.2,42440.2,42193.2,sl,-76.0,-74.64,-1.056,13992.26,london,42265.2,42230.2,2025-06-23 17:05:00,13992.25999999998,1.5949037347106356
552,2025-06-24 10:37:00,2025-06-24 10:53:00,long,42882.9,42836.4,42992.15,42834.4,sl,-50.5,-75.98,-1.086,13916.29,london,42880.9,42871.4,2025-06-24 09:15:00,13916.27999999998,2.1292576714039684
553,2025-06-24 12:58:00,2025-06-24 14:10:00,long,42892.9,42842.9,43010.9,42840.9,sl,-54.0,-75.15,-1.08,13841.14,london,42890.9,42877.9,2025-06-24 12:40:00,13841.129999999981,2.65777436451405
554,2025-06-24 17:00:00,2025-06-24 17:08:00,long,42857.8,42813.8,42960.8,42811.8,sl,-48.0,-75.5,-1.091,13765.64,london,42855.8,42848.8,2025-06-24 16:25:00,13765.629999999981,3.188752545882132
555,2025-06-24 17:28:00,2025-06-24 18:33:00,short,42886.6,43001.1,42607.35,43003.1,sl,-118.5,-71.23,-1.035,13694.41,london,42966.1,42888.6,2025-06-24 17:00:00,13694.399999999981,3.6897005705026387
556,2025-06-25 12:27:00,2025-06-25 16:31:00,long,43095.1,43043.1,43218.1,43041.1,sl,-56.0,-73.74,-1.077,13620.67,london,43093.1,43078.1,2025-06-25 11:50:00,13620.659999999982,4.208300982344788
558,2025-06-25 16:34:00,2025-06-25 16:40:00,long,43079.1,43030.1,43194.6,43028.1,sl,-53.0,-73.66,-1.082,13547.01,london,43077.1,43065.1,2025-06-25 15:00:00,13546.999999999982,4.726338768299394
557,2025-06-25 13:38:00,2025-06-25 18:32:00,short,43068.6,43115.1,42959.35,42959.35,tp,107.25,157.93,2.306,13704.93,london,43080.1,43070.6,2025-06-25 13:15:00,13704.929999999982,3.615644938054874
560,2025-06-26 15:22:00,2025-06-26 15:34:00,long,43087.7,43044.7,43188.2,43042.7,sl,-47.0,-74.9,-1.093,13630.03,london,43085.7,43079.7,2025-06-26 13:20:00,13630.029999999982,4.1424034252663855
559,2025-06-26 11:04:00,2025-06-26 16:31:00,short,43088.7,43150.7,42940.7,43152.7,sl,-66.0,-72.95,-1.065,13557.09,london,43115.7,43090.7,2025-06-26 10:40:00,13557.079999999982,4.65544790646906
561,2025-06-26 16:28:00,2025-06-26 17:31:00,long,43111.2,43047.7,43262.95,43262.95,tp,149.75,160.72,2.358,13717.8,london,43109.2,43082.7,2025-06-26 16:25:00,13717.799999999981,3.525132498396507
562,2025-06-26 18:34:00,2025-06-26 22:57:00,long,43275.9,43208.9,43436.4,43436.4,tp,158.5,162.26,2.366,13880.06,london,43273.9,43243.9,2025-06-26 18:05:00,13880.059999999981,2.3839865419887576
563,2025-06-27 15:27:00,2025-06-27 16:37:00,short,43563.8,43610.3,43454.55,43612.3,sl,-50.5,-75.37,-1.086,13804.69,london,43575.3,43565.8,2025-06-27 15:20:00,13804.68999999998,2.914050456289589
564,2025-06-30 10:19:00,2025-06-30 12:19:00,long,44064.5,44021.5,44165.0,44019.5,sl,-47.0,-75.44,-1.093,13729.25,london,44062.5,44056.5,2025-06-30 08:50:00,13729.24999999998,3.4446066682420176
565,2025-06-30 11:06:00,2025-06-30 17:21:00,short,44049.0,44101.5,43924.75,43924.75,tp,122.25,160.73,2.329,13889.98,london,44066.5,44051.0,2025-06-30 11:05:00,13889.97999999998,2.3142209319335203
566,2025-06-30 12:39:00,2025-06-30 17:21:00,short,44037.0,44085.0,43924.0,43924.0,tp,111.0,158.74,2.312,14048.72,london,44050.0,44039.0,2025-06-30 12:00:00,14048.71999999998,1.1978305145776365
567,2025-06-30 18:50:00,2025-06-30 20:56:00,short,44052.0,44104.5,43927.75,43927.75,tp,122.25,163.57,2.329,14212.29,london,44069.5,44054.0,2025-06-30 16:45:00,14212.289999999979,0.047471559261384806
568,2025-07-01 11:28:00,2025-07-01 15:26:00,long,44066.0,43995.0,44236.5,43993.0,sl,-75.0,-75.06,-1.056,14137.22,london,44064.0,44030.0,2025-07-01 11:25:00,14137.22999999998,0.5753552982479803
569,2025-07-01 12:41:00,2025-07-01 16:31:00,short,44043.0,44093.0,43925.0,44095.0,sl,-54.0,-76.75,-1.08,14060.48,london,44058.0,44045.0,2025-07-01 12:40:00,14060.47999999998,1.1151245091089113
570,2025-07-01 15:37:00,2025-07-01 16:31:00,short,44055.5,44106.0,43936.25,44108.0,sl,-54.5,-76.29,-1.079,13984.19,london,44071.0,44057.5,2025-07-01 15:20:00,13984.189999999979,1.6516586211164797
571,2025-07-02 10:20:00,2025-07-02 10:45:00,long,44627.2,44573.2,44755.2,44571.2,sl,-58.0,-75.1,-1.074,13909.09,london,44625.2,44608.2,2025-07-02 09:50:00,13909.089999999978,2.1798236730468523
572,2025-07-02 10:55:00,2025-07-02 11:27:00,long,44568.2,44528.2,44661.2,44526.2,sl,-44.0,-76.5,-1.1,13832.59,london,44566.2,44563.2,2025-07-02 07:25:00,13832.589999999978,2.7178346780092135
574,2025-07-03 10:58:00,2025-07-03 11:59:00,long,44504.1,44461.6,44603.35,44459.6,sl,-46.5,-75.67,-1.094,13756.92,london,44502.1,44496.6,2025-07-03 07:20:00,13756.919999999978,3.2500084393883237
573,2025-07-02 18:36:00,2025-07-03 15:30:00,short,44525.6,44584.6,44385.1,44586.6,sl,-63.0,-73.85,-1.068,13683.07,london,44549.6,44527.6,2025-07-02 15:50:00,13683.069999999978,3.769382461825847
575,2025-07-03 12:00:00,2025-07-03 15:30:00,long,44463.1,44420.6,44562.35,44562.35,tp,97.25,157.4,2.288,13840.46,london,44461.1,44455.6,2025-07-03 06:00:00,13840.469999999978,2.662416028086299
576,2025-07-03 15:52:00,2025-07-03 16:34:00,long,44511.6,44462.6,44627.1,44627.1,tp,113.5,160.3,2.316,14000.76,london,44509.6,44497.6,2025-07-03 15:10:00,14000.769999999977,1.5350544059233435
577,2025-07-04 13:44:00,2025-07-04 13:53:00,long,44571.9,44520.4,44693.65,44518.4,sl,-55.5,-75.44,-1.078,13925.32,london,44569.9,44555.4,2025-07-04 12:55:00,13925.329999999976,2.0656106178757723
578,2025-07-04 15:57:00,2025-07-04 17:30:00,short,44572.9,44624.4,44451.15,44626.4,sl,-55.5,-75.03,-1.078,13850.28,london,44589.4,44574.9,2025-07-04 15:25:00,13850.299999999976,2.5932833721545476
579,2025-07-04 17:59:00,2025-07-07 01:00:00,short,44602.8,44664.8,44454.8,44666.8,sl,-66.0,-73.72,-1.065,13776.56,london,44629.8,44604.8,2025-07-04 17:55:00,13776.579999999976,3.1117431275248073
580,2025-07-07 10:31:00,2025-07-07 11:28:00,long,44662.0,44618.5,44763.75,44763.75,tp,99.75,157.96,2.293,13934.52,london,44660.0,44653.5,2025-07-07 06:55:00,13934.539999999975,2.000838312572467
581,2025-07-07 14:59:00,2025-07-07 16:31:00,short,44820.5,44871.5,44700.0,44700.0,tp,118.5,161.89,2.324,14096.4,london,44836.5,44822.5,2025-07-07 13:35:00,14096.429999999975,0.8622945008946061
582,2025-07-08 11:14:00,2025-07-08 12:54:00,long,44380.0,44331.0,44495.5,44329.0,sl,-53.0,-76.24,-1.082,14020.17,london,44378.0,44366.0,2025-07-08 08:55:00,14020.189999999975,1.398476971722453
583,2025-07-08 14:15:00,2025-07-08 16:47:00,short,44379.0,44422.5,44277.25,44424.5,sl,-47.5,-76.55,-1.092,13943.62,london,44387.5,44381.0,2025-07-08 11:45:00,13943.639999999976,1.936839617864523
585,2025-07-08 16:48:00,2025-07-08 17:03:00,short,44422.0,44477.0,44291.5,44291.5,tp,128.5,162.89,2.336,14106.51,london,44442.0,44424.0,2025-07-08 11:15:00,14106.529999999975,0.7912629825923834
584,2025-07-08 16:46:00,2025-07-08 17:05:00,short,44401.5,44450.0,44287.25,44287.25,tp,112.25,162.24,2.314,14268.75,london,44415.0,44403.5,2025-07-08 15:05:00,14268.769999999975,0.0
587,2025-07-08 18:02:00,2025-07-09 15:23:00,short,44272.7,44400.7,43959.7,44402.7,sl,-132.0,-73.57,-1.031,14195.18,london,44365.7,44274.7,2025-07-08 17:55:00,14195.199999999975,0.5156015550043895
586,2025-07-08 17:35:00,2025-07-09 16:31:00,short,44359.2,44471.2,44086.2,44473.2,sl,-116.0,-73.89,-1.036,14121.29,london,44436.2,44361.2,2025-07-08 17:10:00,14121.309999999976,1.0334457700278257
588,2025-07-09 17:32:00,2025-07-09 17:43:00,long,44336.9,44288.4,44451.15,44286.4,sl,-52.5,-76.43,-1.082,14044.86,london,44334.9,44323.4,2025-07-09 14:40:00,14044.879999999976,1.5690910989524662
589,2025-07-09 18:17:00,2025-07-09 20:18:00,long,44253.9,44205.9,44366.9,44366.9,tp,111.0,162.39,2.312,14207.25,london,44251.9,44240.9,2025-07-09 10:50:00,14207.269999999975,0.43101122241090234
590,2025-07-10 11:07:00,2025-07-10 13:53:00,short,44347.2,44391.7,44242.95,44393.7,sl,-48.5,-77.42,-1.09,14129.83,london,44356.7,44349.2,2025-07-10 09:20:00,14129.849999999975,0.9735947807694729
591,2025-07-10 14:03:00,2025-07-10 14:40:00,short,44393.7,44437.2,44291.95,44439.2,sl,-47.5,-77.15,-1.092,14052.68,london,44402.2,44395.7,2025-07-10 06:05:00,14052.699999999975,1.5142860947369683
593,2025-07-10 16:02:00,2025-07-10 16:46:00,short,44387.2,44438.7,44265.45,44440.7,sl,-55.5,-75.72,-1.078,13976.96,london,44403.7,44389.2,2025-07-10 15:50:00,13976.979999999976,2.0449555217443383
592,2025-07-10 15:28:00,2025-07-10 17:06:00,long,44402.7,44352.7,44520.7,44520.7,tp,116.0,163.01,2.32,14139.97,london,44400.7,44387.7,2025-07-10 14:30:00,14139.989999999976,0.9025304914158618
594,2025-07-11 16:36:00,2025-07-11 16:46:00,long,44338.6,44277.1,44485.35,44275.1,sl,-65.5,-75.3,-1.065,14064.68,london,44336.6,44312.1,2025-07-11 14:20:00,14064.689999999977,1.4302564271482296
595,2025-07-11 18:15:00,2025-07-11 19:07:00,long,44334.5,44262.0,44508.75,44260.0,sl,-76.5,-74.2,-1.055,13990.47,london,44332.5,44297.0,2025-07-11 17:05:00,13990.489999999976,1.9502732190651284
596,2025-07-14 10:25:00,2025-07-14 10:53:00,long,44103.4,44055.4,44216.4,44216.4,tp,111.0,161.76,2.312,14152.24,london,44101.4,44090.4,2025-07-14 09:30:00,14152.249999999976,0.8166085794360609
597,2025-07-14 10:53:00,2025-07-14 14:00:00,short,44201.4,44256.4,44070.9,44258.4,sl,-59.0,-75.91,-1.073,14076.33,london,44221.4,44203.4,2025-07-14 03:30:00,14076.339999999976,1.3486095858297444
598,2025-07-14 12:48:00,2025-07-14 16:26:00,short,44224.9,44283.4,44085.65,44285.4,sl,-62.5,-75.6,-1.068,14000.73,london,44248.4,44226.9,2025-07-14 12:45:00,14000.739999999976,1.8784380153299778
599,2025-07-14 15:07:00,2025-07-14 16:29:00,short,44237.4,44300.9,44085.65,44302.9,sl,-67.5,-74.82,-1.063,13925.92,london,44265.9,44239.4,2025-07-14 15:05:00,13925.919999999976,2.402799961033776
600,2025-07-15 10:26:00,2025-07-15 11:00:00,long,44486.5,44436.5,44604.5,44434.5,sl,-54.0,-75.2,-1.08,13850.72,london,44484.5,44471.5,2025-07-15 10:00:00,13850.719999999976,2.9298250655102014
601,2025-07-15 12:18:00,2025-07-15 13:16:00,short,44411.0,44455.5,44306.75,44457.5,sl,-48.5,-75.48,-1.09,13775.24,london,44420.5,44413.0,2025-07-15 12:00:00,13775.239999999976,3.4588124975032866
603,2025-07-15 14:44:00,2025-07-15 15:06:00,long,44442.0,44393.5,44556.25,44391.5,sl,-52.5,-74.56,-1.082,13700.68,london,44440.0,44428.5,2025-07-15 14:15:00,13700.679999999977,3.981352281941606
602,2025-07-15 13:51:00,2025-07-15 15:08:00,long,44436.5,44387.5,44552.0,44385.5,sl,-53.0,-74.5,-1.082,13626.18,london,44434.5,44422.5,2025-07-15 13:25:00,13626.179999999977,4.503471567626358
604,2025-07-16 10:24:00,2025-07-16 11:05:00,short,43936.3,43982.3,43828.3,43984.3,sl,-50.0,-74.06,-1.087,13552.13,london,43947.3,43938.3,2025-07-16 09:40:00,13552.119999999977,5.022507195784915
605,2025-07-16 10:41:00,2025-07-16 11:20:00,short,43959.3,44003.8,43855.05,44005.8,sl,-48.5,-74.26,-1.09,13477.87,london,43968.8,43961.3,2025-07-16 07:55:00,13477.859999999977,5.54294448645538
607,2025-07-17 13:05:00,2025-07-17 14:00:00,long,44200.8,44151.3,44317.55,44149.3,sl,-53.5,-72.83,-1.081,13405.04,london,44198.8,44186.3,2025-07-17 12:20:00,13405.029999999977,6.053359890165722
608,2025-07-17 15:20:00,2025-07-17 15:49:00,short,44154.8,44222.8,43991.8,44224.8,sl,-72.0,-70.97,-1.059,13334.07,london,44187.8,44156.8,2025-07-17 15:00:00,13334.059999999978,6.5507398325153385
606,2025-07-17 12:20:00,2025-07-17 16:07:00,short,44221.8,44272.8,44101.3,44274.8,sl,-55.0,-72.67,-1.078,13261.39,london,44237.8,44223.8,2025-07-17 11:00:00,13261.389999999978,7.060033906216157
609,2025-07-18 15:17:00,2025-07-18 16:33:00,short,44563.4,44619.4,44430.4,44430.4,tp,131.0,155.11,2.339,13416.5,london,44584.4,44565.4,2025-07-18 13:25:00,13416.499999999978,5.972974545107941
611,2025-07-21 13:55:00,2025-07-21 16:43:00,long,44423.2,44380.7,44522.45,44378.7,sl,-46.5,-73.4,-1.094,13343.11,london,44421.2,44415.7,2025-07-21 10:20:00,13343.099999999979,6.48738468697721
610,2025-07-21 13:46:00,2025-07-21 16:56:00,short,44437.7,44483.2,44330.95,44485.2,sl,-49.5,-72.98,-1.088,13270.13,london,44448.2,44439.7,2025-07-21 13:40:00,13270.119999999979,6.9988513375714785
612,2025-07-22 13:39:00,2025-07-22 14:03:00,short,44338.6,44384.1,44231.85,44231.85,tp,104.75,152.75,2.302,13422.88,london,44349.1,44340.6,2025-07-22 13:35:00,13422.869999999979,5.928331594103748
613,2025-07-23 10:43:00,2025-07-23 11:46:00,short,44636.2,44703.2,44475.7,44705.2,sl,-71.0,-71.12,-1.06,13351.76,london,44668.2,44638.2,2025-07-23 10:40:00,13351.749999999978,6.426762783337306
614,2025-07-23 14:58:00,2025-07-23 16:31:00,short,44733.2,44778.2,44627.7,44780.2,sl,-49.0,-72.69,-1.089,13279.07,london,44743.2,44735.2,2025-07-23 13:50:00,13279.059999999978,6.936197023289317
615,2025-07-23 15:34:00,2025-07-23 16:48:00,long,44740.7,44692.2,44854.95,44690.2,sl,-52.5,-72.26,-1.082,13206.8,london,44738.7,44727.2,2025-07-23 15:25:00,13206.799999999977,7.4426176888407305
616,2025-07-24 17:38:00,2025-07-24 19:26:00,long,44842.5,44745.0,45079.25,44743.0,sl,-101.5,-68.74,-1.041,13138.06,london,44840.5,44780.0,2025-07-24 17:35:00,13138.059999999978,7.924369094182605
617,2025-07-24 18:03:00,2025-07-24 22:59:00,short,44886.8,44965.3,44697.55,44697.55,tp,187.25,157.51,2.385,13295.57,london,44930.3,44888.8,2025-07-24 13:25:00,13295.569999999978,6.820489782931527
619,2025-07-25 12:50:00,2025-07-25 16:32:00,long,44770.3,44717.8,44894.55,44715.8,sl,-56.5,-71.54,-1.076,13224.03,london,44768.3,44752.8,2025-07-25 12:35:00,13224.029999999977,7.321864463440085
618,2025-07-25 12:15:00,2025-07-25 16:48:00,long,44762.3,44705.8,44896.55,44703.8,sl,-60.5,-71.18,-1.071,13152.85,london,44760.3,44740.8,2025-07-25 11:45:00,13152.849999999977,7.820716151427209
620,2025-07-25 16:37:00,2025-07-25 17:01:00,short,44788.3,44830.8,44689.05,44689.05,tp,97.25,151.3,2.288,13304.14,london,44795.8,44790.3,2025-07-25 09:55:00,13304.149999999976,6.760358461170799
621,2025-07-25 18:21:00,2025-07-28 01:00:00,long,44764.5,44676.0,44978.75,44978.75,tp,212.25,159.54,2.398,13463.68,london,44762.5,44711.0,2025-07-25 17:45:00,13463.689999999977,5.6422522754238775
622,2025-07-29 10:24:00,2025-07-29 12:55:00,long,44865.3,44820.3,44970.8,44818.3,sl,-49.0,-73.3,-1.089,13390.38,london,44863.3,44855.3,2025-07-29 06:00:00,13390.389999999978,6.155961586037191
623,2025-07-29 12:30:00,2025-07-29 12:55:00,long,44910.8,44859.8,45031.3,44857.8,sl,-55.0,-72.6,-1.078,13317.78,london,44908.8,44894.8,2025-07-29 12:20:00,13317.789999999977,6.664765077858845
624,2025-07-29 12:56:00,2025-07-29 13:02:00,long,44870.3,44825.3,44975.8,44823.3,sl,-49.0,-72.51,-1.089,13245.27,london,44868.3,44860.3,2025-07-29 10:55:00,13245.279999999977,7.172937821550139
625,2025-07-29 14:07:00,2025-07-29 17:43:00,short,44873.3,44938.8,44716.55,44716.55,tp,154.75,156.47,2.363,13401.74,london,44903.8,44875.3,2025-07-29 13:55:00,13401.749999999976,6.076347155360975
627,2025-07-30 15:10:00,2025-07-30 16:49:00,long,44633.6,44592.1,44730.35,44590.1,sl,-45.5,-73.47,-1.096,13328.27,london,44631.6,44627.1,2025-07-30 10:40:00,13328.279999999977,6.591247879109409
626,2025-07-30 13:02:00,2025-07-30 17:23:00,short,44669.1,44719.6,44549.85,44721.6,sl,-54.5,-72.32,-1.079,13255.95,london,44684.6,44671.1,2025-07-30 11:25:00,13255.959999999977,7.09808904341439
628,2025-07-30 17:57:00,2025-07-30 18:11:00,long,44660.9,44579.4,44857.65,44577.4,sl,-85.5,-69.53,-1.049,13186.42,london,44658.9,44614.4,2025-07-30 17:25:00,13186.429999999977,7.585377015678298
629,2025-07-31 13:18:00,2025-07-31 16:18:00,short,44619.9,44665.4,44513.15,44513.15,tp,104.75,151.79,2.302,13338.21,london,44630.4,44621.9,2025-07-31 13:10:00,13338.219999999978,6.521585252267709
630,2025-07-31 16:54:00,2025-07-31 17:55:00,short,44576.4,44623.9,44464.65,44464.65,tp,109.75,154.09,2.311,13492.3,london,44588.9,44578.4,2025-07-31 16:10:00,13492.309999999978,5.441674369970213
631,2025-07-31 17:13:00,2025-07-31 17:57:00,long,44565.1,44447.6,44851.85,44445.6,sl,-121.5,-68.96,-1.034,13423.34,london,44563.1,44482.6,2025-07-31 17:00:00,13423.349999999979,5.924967604075179
632,2025-08-01 11:30:00,2025-08-01 13:44:00,long,43769.6,43680.6,43985.1,43678.6,sl,-93.0,-70.13,-1.045,13353.21,london,43767.6,43715.6,2025-08-01 11:10:00,13353.21999999998,6.416460563874793
633,2025-08-01 12:35:00,2025-08-01 13:51:00,long,43736.1,43664.6,43907.85,43662.6,sl,-75.5,-70.87,-1.056,13282.34,london,43734.1,43699.6,2025-08-01 12:00:00,13282.349999999979,6.913139674968467
634,2025-08-04 10:17:00,2025-08-04 10:34:00,short,43732.8,43785.8,43607.3,43787.8,sl,-57.0,-71.42,-1.075,13210.91,london,43750.8,43734.8,2025-08-04 09:25:00,13210.929999999978,7.413673357969877
635,2025-08-04 15:27:00,2025-08-04 16:31:00,short,43816.3,43864.8,43702.05,43866.8,sl,-52.5,-71.5,-1.082,13139.41,london,43829.8,43818.3,2025-08-04 14:20:00,13139.429999999978,7.914767705976048
636,2025-08-04 16:01:00,2025-08-04 16:35:00,long,43775.8,43720.3,43907.55,43907.55,tp,129.75,154.42,2.338,13293.83,london,43773.8,43755.3,2025-08-04 15:30:00,13293.849999999979,6.832544080533909
637,2025-08-04 17:32:00,2025-08-05 03:47:00,long,44009.0,43904.5,44263.25,44263.25,tp,252.25,160.45,2.414,13454.28,london,44007.0,43939.5,2025-08-04 17:30:00,13454.29999999998,5.708060330357817
638,2025-08-04 18:29:00,2025-08-05 03:47:00,long,44073.1,43990.1,44273.6,44273.6,tp,198.5,158.97,2.392,13613.25,london,44071.1,44025.1,2025-08-04 18:15:00,13613.269999999979,4.593948882769836
639,2025-08-05 15:10:00,2025-08-05 17:00:00,short,44242.2,44305.7,44090.45,44090.45,tp,149.75,160.52,2.358,13773.77,london,44270.7,44244.2,2025-08-05 13:30:00,13773.789999999979,3.46897455071458
640,2025-08-05 18:04:00,2025-08-05 19:00:00,short,44014.5,44091.0,43830.25,44093.0,sl,-80.5,-72.47,-1.052,13701.3,london,44056.0,44016.5,2025-08-05 17:50:00,13701.31999999998,3.9768669619034878
641,2025-08-06 13:18:00,2025-08-06 16:30:00,short,44273.9,44322.4,44159.65,44159.65,tp,112.25,158.55,2.314,13859.85,london,44287.4,44275.9,2025-08-06 12:45:00,13859.869999999979,2.865699005590508
642,2025-08-06 16:03:00,2025-08-06 16:30:00,short,44269.4,44310.4,44173.9,44173.9,tp,93.5,156.23,2.28,14016.08,london,44275.4,44271.4,2025-08-06 15:05:00,14016.099999999979,1.7707903344156284
644,2025-08-07 10:47:00,2025-08-07 11:01:00,short,44250.3,44300.8,44131.05,44302.8,sl,-54.5,-75.63,-1.079,13940.45,london,44265.8,44252.3,2025-08-07 05:30:00,13940.46999999998,2.30082901329264
643,2025-08-06 18:41:00,2025-08-07 11:28:00,long,44182.1,44109.1,44357.6,44357.6,tp,173.5,166.56,2.377,14107.01,london,44180.1,44144.1,2025-08-06 18:35:00,14107.029999999979,1.1335244733778485
646,2025-08-07 15:55:00,2025-08-07 16:32:00,short,44420.3,44481.8,44273.55,44483.8,sl,-65.5,-75.12,-1.065,14031.89,london,44446.8,44422.3,2025-08-07 15:05:00,14031.909999999978,1.6599889128495124
647,2025-08-07 16:37:00,2025-08-07 16:45:00,long,44430.3,44366.3,44583.3,44364.3,sl,-68.0,-74.54,-1.062,13957.34,london,44428.3,44401.3,2025-08-07 16:20:00,13957.369999999977,2.182388531036651
645,2025-08-07 15:00:00,2025-08-07 16:46:00,long,44411.8,44355.3,44546.05,44353.3,sl,-60.5,-75.53,-1.071,13881.81,london,44409.8,44390.3,2025-08-07 13:00:00,13881.839999999976,2.71172637865772
648,2025-08-07 16:48:00,2025-08-07 17:03:00,long,44343.3,44287.8,44475.05,44285.8,sl,-59.5,-74.41,-1.072,13807.4,london,44341.3,44322.8,2025-08-07 12:25:00,13807.429999999977,3.2332149162121135
649,2025-08-08 11:01:00,2025-08-08 16:32:00,long,44033.2,43986.7,44142.45,44142.45,tp,107.25,159.23,2.306,13966.63,london,44031.2,44021.7,2025-08-08 10:20:00,13966.659999999976,2.117281307358653
651,2025-08-08 16:34:00,2025-08-08 16:56:00,short,44102.2,44146.7,43997.95,44148.7,sl,-48.5,-76.11,-1.09,13890.52,london,44111.7,44104.2,2025-08-08 15:10:00,13890.549999999976,2.650683976264247
650,2025-08-08 12:51:00,2025-08-08 17:01:00,long,44054.7,43998.2,44188.95,44188.95,tp,132.25,161.6,2.341,14052.12,london,44052.7,44033.2,2025-08-08 12:50:00,14052.149999999976,1.5181406666447028
652,2025-08-08 18:31:00,2025-08-08 21:17:00,long,44067.9,43995.9,44240.9,44240.9,tp,171.0,166.87,2.375,14218.99,london,44065.9,44030.9,2025-08-08 17:05:00,14219.019999999977,0.3486635498364489
653,2025-08-11 10:22:00,2025-08-11 10:50:00,long,44274.7,44232.7,44372.7,44230.7,sl,-46.0,-77.87,-1.095,14141.12,london,44272.7,44267.7,2025-08-11 09:50:00,14141.149999999976,0.8944008488468116
655,2025-08-11 15:37:00,2025-08-11 16:30:00,long,44256.7,44209.2,44368.45,44207.2,sl,-51.5,-76.66,-1.084,14064.46,london,44254.7,44244.2,2025-08-11 12:20:00,14064.489999999976,1.4316580896601403
656,2025-08-11 16:32:00,2025-08-11 16:45:00,long,44240.2,44175.7,44394.45,44173.7,sl,-68.5,-74.68,-1.062,13989.78,london,44238.2,44210.7,2025-08-11 11:15:00,13989.809999999976,1.9550388716056089
654,2025-08-11 10:59:00,2025-08-11 16:47:00,long,44212.7,44163.2,44329.45,44161.2,sl,-53.5,-76.42,-1.081,13913.36,london,44210.7,44198.2,2025-08-11 03:00:00,13913.389999999976,2.4906141174046525
657,2025-08-11 18:48:00,2025-08-11 18:58:00,short,44031.0,44080.0,43915.5,44082.0,sl,-53.0,-75.25,-1.082,13838.11,london,44045.0,44033.0,2025-08-11 18:40:00,13838.139999999976,3.017989637509049
658,2025-08-12 14:01:00,2025-08-12 15:30:00,long,43991.6,43929.6,44139.6,44139.6,tp,146.0,162.93,2.355,14001.04,london,43989.6,43964.6,2025-08-12 09:05:00,14001.069999999976,1.8761252721853348
659,2025-08-12 16:34:00,2025-08-12 17:03:00,short,44222.1,44296.1,44044.1,44298.1,sl,-78.0,-73.79,-1.054,13927.26,london,44261.1,44224.1,2025-08-12 16:10:00,13927.279999999975,2.3932686559528284
660,2025-08-13 13:46:00,2025-08-13 16:31:00,short,44588.4,44640.9,44464.15,44642.9,sl,-56.5,-74.94,-1.076,13852.31,london,44605.9,44590.4,2025-08-13 13:30:00,13852.339999999975,2.9184715991637753
661,2025-08-14 12:17:00,2025-08-14 15:30:00,short,44938.2,44984.7,44828.95,44828.95,tp,107.25,159.75,2.306,14012.06,london,44949.7,44940.2,2025-08-14 11:50:00,14012.089999999975,1.798893667779358
662,2025-08-14 15:00:00,2025-08-14 15:30:00,short,44951.7,45005.7,44823.7,44823.7,tp,126.0,161.61,2.333,14173.67,london,44970.7,44953.7,2025-08-14 13:25:00,14173.699999999975,0.6662802750342172
663,2025-08-14 17:26:00,2025-08-14 19:14:00,long,44769.9,44680.9,44985.4,44678.9,sl,-93.0,-74.05,-1.045,14099.62,london,44767.9,44715.9,2025-08-14 17:05:00,14099.649999999976,1.1852458200671765
664,2025-08-15 10:33:00,2025-08-15 12:52:00,long,45237.0,45183.0,45365.0,45181.0,sl,-58.0,-75.72,-1.074,14023.9,london,45235.0,45218.0,2025-08-15 08:40:00,14023.929999999977,1.7159152470745465
665,2025-08-15 10:33:00,2025-08-15 12:52:00,long,45232.0,45184.0,45345.0,45182.0,sl,-52.0,-76.37,-1.083,13947.53,london,45230.0,45219.0,2025-08-15 08:00:00,13947.559999999976,2.251140077245619
666,2025-08-15 18:19:00,2025-08-15 20:53:00,short,44988.2,45070.2,44790.2,45072.2,sl,-86.0,-73.14,-1.049,13874.39,london,45035.2,44990.2,2025-08-15 17:25:00,13874.419999999976,2.76372805784941
668,2025-08-18 12:29:00,2025-08-19 08:22:00,long,44900.6,44840.6,45043.6,44838.6,sl,-64.0,-74.0,-1.067,13800.39,london,44898.6,44875.6,2025-08-18 11:35:00,13800.419999999976,3.282343187254398
667,2025-08-18 11:05:00,2025-08-19 13:00:00,long,44854.1,44782.6,45025.85,44780.6,sl,-75.5,-73.25,-1.056,13727.14,london,44852.1,44817.6,2025-08-18 10:55:00,13727.169999999976,3.7957020822397407
